,index,Asset amount,Asset date acquired,Asset type,Respondent ID,Asset data ID,Asset possesion type,debit acc,debit amt,credit acc,credit amt
223,223,200000.0,2020-08-13,Machinery,4444.0,AS00001250,Own,equipment,200000.0,equity,200000.0
224,224,3000.0,2020-08-14,Machinery,4444.0,AS00001251,Own,equipment,3000.0,equity,3000.0
225,225,1000.0,2020-09-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4444.0,AS00001252,Own,equipment,1000.0,equity,1000.0
226,226,900.0,2021-05-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4444.0,AS00001769,Own,equipment,900.0,equity,900.0
227,227,23000.0,2021-06-29,Other (specify),4444.0,AS00001768,Own,equipment,23000.0,equity,23000.0
228,228,2800.0,2020-07-10,"Building (factory, office, reception…)",4444.0,AS00001738,Rent,,,,
229,229,2800.0,2021-06-29,"Building (factory, office, reception…)",4444.0,AS00001738,Rent,,,,
230,230,100000.0,2019-12-06,Machinery,4445.0,AS00000868,Own,equipment,100000.0,equity,100000.0
231,231,80000.0,2019-12-06,Machinery,4445.0,AS00000869,Own,equipment,80000.0,equity,80000.0
232,232,14000.0,2019-12-06,"Furniture (office : desks, chairs, tables, cupboards..…)",4445.0,AS00000870,Own,equipment,14000.0,equity,14000.0
233,233,12000.0,2019-12-06,"Furniture (office : desks, chairs, tables, cupboards..…)",4445.0,AS00000871,Own,equipment,12000.0,equity,12000.0
234,234,8000.0,2019-12-06,"Building (factory, office, reception…)",4445.0,AS00000867,Rent,,,,
235,235,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
236,236,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
237,237,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
238,238,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
239,239,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
240,240,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
241,241,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
242,242,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
243,243,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
244,244,6000.0,2019-12-06,"Electrical appliances (fan, vacuum cleaner...)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
245,245,6000.0,2019-12-06,"Computers (laptop, desktop, display, keyboard, mouse)",4445.0,AS00000872,Own,equipment,6000.0,equity,6000.0
246,246,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
247,247,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
248,248,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
249,249,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
250,250,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
251,251,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
252,252,2000.0,2019-12-06,Machinery,4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
253,253,2000.0,2019-12-06,Other (specify),4445.0,AS00000873,Own,equipment,2000.0,equity,2000.0
254,254,13000.0,2018-09-01,Machinery,4446.0,AS00000932,Own,equipment,13000.0,equity,13000.0
255,255,35000.0,2019-04-12,Machinery,4446.0,AS00000933,Own,equipment,35000.0,equity,35000.0
256,256,15000.0,2019-04-12,"Computers (laptop, desktop, display, keyboard, mouse)",4446.0,AS00000937,Own,equipment,15000.0,equity,15000.0
257,257,5000.0,2019-04-12,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4446.0,AS00000938,Own,equipment,5000.0,equity,5000.0
258,258,32000.0,2019-04-12,Machinery,4446.0,AS00000934,Own,equipment,32000.0,equity,32000.0
259,259,750.0,2019-02-09,"Building (factory, office, reception…)",4446.0,AS00000931,Rent,,,,
260,260,13000.0,2019-04-12,Machinery,4446.0,AS00000935,Own,equipment,13000.0,equity,13000.0
261,261,13000.0,2019-04-12,Machinery,4446.0,AS00000935,Own,equipment,13000.0,equity,13000.0
262,262,22000.0,2019-04-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4446.0,AS00000936,Own,equipment,22000.0,equity,22000.0
263,263,22000.0,2019-04-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4446.0,AS00000936,Own,equipment,22000.0,equity,22000.0
264,264,250000.0,2011-04-15,Machinery,4448.0,AS00001211,Own,equipment,250000.0,equity,250000.0
265,265,5000.0,2011-04-15,"Building (factory, office, reception…)",4448.0,AS00001210,Rent,,,,
266,266,20000.0,2011-04-15,"Furniture (office : desks, chairs, tables, cupboards..…)",4448.0,AS00001898,Own,equipment,20000.0,equity,20000.0
267,267,1500.0,2019-05-21,"Furniture (office : desks, chairs, tables, cupboards..…)",4448.0,AS00001899,Own,equipment,1500.0,equity,1500.0
268,268,5400.0,2011-04-15,Machinery,4448.0,AS00001900,Own,equipment,5400.0,equity,5400.0
269,269,5000.0,2012-04-14,"Building (factory, office, reception…)",4450.0,AS00001076,Rent,,,,
270,270,3000.0,2012-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4450.0,AS00001077,Own,equipment,3000.0,equity,3000.0
271,271,400.0,2016-05-12,Other (specify),4450.0,AS00001751,Own,equipment,400.0,equity,400.0
272,272,6000.0,2012-05-12,Other (specify),4450.0,AS00001750,Own,equipment,6000.0,equity,6000.0
273,273,6000.0,2012-05-12,Other (specify),4450.0,AS00001750,Own,equipment,6000.0,equity,6000.0
274,274,6000.0,2012-05-12,Other (specify),4450.0,AS00001750,Own,equipment,6000.0,equity,6000.0
275,275,10000.0,2018-05-01,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4450.0,AS00001748,Own,equipment,10000.0,equity,10000.0
276,276,10000.0,2018-05-01,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4450.0,AS00001748,Own,equipment,10000.0,equity,10000.0
277,277,3000.0,2020-01-14,Other (specify),4450.0,AS00008016,Own,equipment,3000.0,equity,3000.0
278,278,50000.0,2020-04-02,Machinery,4451.0,AS00000851,Own,equipment,50000.0,equity,50000.0
279,279,3000.0,2018-09-12,"Building (factory, office, reception…)",4451.0,AS00001841,Rent,,,,
280,280,3000.0,2021-04-29,"Building (factory, office, reception…)",4451.0,AS00001842,Rent,,,,
281,281,2500.0,2017-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4452.0,AS00001073,Own,equipment,2500.0,equity,2500.0
282,282,5000.0,2017-04-14,"Building (factory, office, reception…)",4452.0,AS00001074,Rent,,,,
283,283,20000.0,2016-05-12,"Electrical appliances (fan, vacuum cleaner...)",4452.0,AS00001742,Own,equipment,20000.0,equity,20000.0
284,284,500.0,2021-05-10,Other (specify),4452.0,AS00001743,Own,equipment,500.0,equity,500.0
285,285,3500.0,2017-05-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4452.0,AS00001746,Own,equipment,3500.0,equity,3500.0
286,286,9600.0,2016-05-12,Other (specify),4452.0,AS00001745,Own,equipment,9600.0,equity,9600.0
287,287,9600.0,2016-05-12,Other (specify),4452.0,AS00001745,Own,equipment,9600.0,equity,9600.0
288,288,9600.0,2016-05-12,Other (specify),4452.0,AS00001745,Own,equipment,9600.0,equity,9600.0
289,289,9000.0,2017-05-12,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4452.0,AS00001744,Own,equipment,9000.0,equity,9000.0
290,290,9000.0,2017-05-12,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4452.0,AS00001744,Own,equipment,9000.0,equity,9000.0
291,291,4000.0,2019-01-01,Other (specify),4452.0,AS00008017,Own,equipment,4000.0,equity,4000.0
292,292,7000.0,2019-03-12,Machinery,4453.0,AS00001099,Own,equipment,7000.0,equity,7000.0
293,293,7000.0,2019-03-12,Machinery,4453.0,AS00001099,Own,equipment,7000.0,equity,7000.0
294,294,4800.0,2019-05-16,Machinery,4453.0,AS00001101,Own,equipment,4800.0,equity,4800.0
295,295,4800.0,2019-05-16,Machinery,4453.0,AS00001101,Own,equipment,4800.0,equity,4800.0
296,296,2800.0,2019-05-16,Machinery,4453.0,AS00001102,Own,equipment,2800.0,equity,2800.0
297,297,2800.0,2019-05-16,Machinery,4453.0,AS00001102,Own,equipment,2800.0,equity,2800.0
298,298,12000.0,2019-02-21,Machinery,4453.0,AS00001100,Own,equipment,12000.0,equity,12000.0
299,299,27000.0,2018-09-12,Machinery,4453.0,AS00001098,Own,equipment,27000.0,equity,27000.0
300,300,2500.0,2019-03-10,"Building (factory, office, reception…)",4453.0,AS00001500,Rent,,,,
301,301,2800.0,2021-09-01,Machinery,4453.0,AS00005164,Own,equipment,2800.0,equity,2800.0
302,302,2800.0,2021-09-01,Machinery,4453.0,AS00005164,Own,equipment,2800.0,equity,2800.0
303,303,10000.0,2020-07-08,Machinery,4456.0,AS00000840,Own,equipment,10000.0,equity,10000.0
304,304,1000.0,2020-06-05,Land,4456.0,AS00000842,Rent,,,,
305,305,8000.0,2020-08-06,Machinery,4456.0,AS00000836,Own,equipment,8000.0,equity,8000.0
306,306,10000.0,2020-08-18,Machinery,4456.0,AS00000841,Own,equipment,10000.0,equity,10000.0
307,307,4000.0,2021-07-28,"Building (factory, office, reception…)",4456.0,AS00005423,Rent,,,,
308,308,5000.0,2020-06-05,Other (specify),4456.0,AS00000839,Own,equipment,5000.0,equity,5000.0
309,309,5000.0,2020-06-05,Other (specify),4456.0,AS00000839,Own,equipment,5000.0,equity,5000.0
310,310,36000.0,2020-07-18,Other (specify),4456.0,AS00000838,Own,equipment,36000.0,equity,36000.0
311,311,36000.0,2020-07-18,Other (specify),4456.0,AS00000838,Own,equipment,36000.0,equity,36000.0
312,312,36000.0,2020-07-18,Machinery,4456.0,AS00000838,Own,equipment,36000.0,equity,36000.0
313,313,4000.0,2020-08-06,"Electrical appliances (fan, vacuum cleaner...)",4456.0,AS00000837,Own,equipment,4000.0,equity,4000.0
314,314,4000.0,2020-08-06,Machinery,4456.0,AS00000837,Own,equipment,4000.0,equity,4000.0
315,315,10000.0,2021-11-30,"Computers (laptop, desktop, display, keyboard, mouse)",4456.0,AS00008110,Own,equipment,10000.0,equity,10000.0
316,316,15000.0,2021-11-25,"Building (factory, office, reception…)",4456.0,AS00008127,Own,building,15000.0,equity,15000.0
317,317,500000.0,2019-10-10,Machinery,4457.0,AS00000848,Own,equipment,500000.0,equity,500000.0
318,318,30000.0,2019-10-09,Other (specify),4457.0,AS00000849,Own,equipment,30000.0,equity,30000.0
319,319,100000.0,2021-05-08,Machinery,4457.0,AS00001757,Own,equipment,100000.0,equity,100000.0
320,320,100000.0,2021-05-08,Machinery,4457.0,AS00001758,Own,equipment,100000.0,equity,100000.0
321,321,15000.0,2020-02-26,"Building (factory, office, reception…)",4457.0,AS00005302,Rent,,,,
322,322,500.0,2021-10-30,"Computers (laptop, desktop, display, keyboard, mouse)",4457.0,AS00005749,Own,equipment,500.0,equity,500.0
323,323,10000.0,2021-10-30,"Furniture (office : desks, chairs, tables, cupboards..…)",4457.0,AS00005750,Own,equipment,10000.0,equity,10000.0
324,324,16000.0,2019-12-15,Machinery,4458.0,AS00000854,Own,equipment,16000.0,equity,16000.0
325,325,16800.0,2020-12-15,"Computers (laptop, desktop, display, keyboard, mouse)",4458.0,AS00000858,Own,equipment,16800.0,equity,16800.0
326,326,30000.0,2021-01-01,"Building (factory, office, reception…)",4458.0,AS00000852,Rent,,,,
327,327,25000.0,2021-01-01,Machinery,4458.0,AS00000853,Own,equipment,25000.0,equity,25000.0
328,328,8000.0,2020-12-15,Machinery,4458.0,AS00000856,Own,equipment,8000.0,equity,8000.0
329,329,5000.0,2020-12-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4458.0,AS00000860,Own,equipment,5000.0,equity,5000.0
330,330,14000.0,2020-12-15,"Furniture (office : desks, chairs, tables, cupboards..…)",4458.0,AS00000859,Own,equipment,14000.0,equity,14000.0
331,331,14000.0,2020-12-15,"Furniture (office : desks, chairs, tables, cupboards..…)",4458.0,AS00000859,Own,equipment,14000.0,equity,14000.0
332,332,14000.0,2020-12-15,"Furniture (office : desks, chairs, tables, cupboards..…)",4458.0,AS00000859,Own,equipment,14000.0,equity,14000.0
333,333,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
334,334,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
335,335,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
336,336,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
337,337,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
338,338,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
339,339,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
340,340,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
341,341,30000.0,2020-12-15,Machinery,4458.0,AS00000855,Own,equipment,30000.0,equity,30000.0
342,342,500000.0,2019-04-19,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4458.0,AS00005039,Own,equipment,500000.0,equity,500000.0
343,343,105000.0,2021-11-22,Other (specify),4458.0,AS00007634,Own,equipment,105000.0,equity,105000.0
344,344,20000.0,2022-03-12,Machinery,4458.0,AS00008276,Own,equipment,20000.0,equity,20000.0
345,345,20000.0,2022-03-12,Machinery,4458.0,AS00008278,Own,equipment,20000.0,equity,20000.0
346,346,4400.0,2022-04-29,Tools & implements,4458.0,AS00008315,Own,equipment,4400.0,equity,4400.0
347,347,3500000.0,2018-04-14,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4459.0,AS00001079,Own,equipment,3500000.0,equity,3500000.0
348,348,6400000.0,1987-05-20,Livestock related assets,4459.0,AS00001082,Own,live stock,6400000.0,equity,6400000.0
349,349,15000000.0,1987-05-20,"Building (factory, office, reception…)",4459.0,AS00001081,Own,building,15000000.0,equity,15000000.0
350,350,240.0,2019-05-12,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4459.0,AS00001753,Own,equipment,240.0,equity,240.0
351,351,600.0,2021-05-12,Other (specify),4459.0,AS00001754,Own,equipment,600.0,equity,600.0
352,352,13200.0,2020-05-12,Other (specify),4459.0,AS00001756,Own,equipment,13200.0,equity,13200.0
353,353,13200.0,2020-05-12,Other (specify),4459.0,AS00001756,Own,equipment,13200.0,equity,13200.0
354,354,1000000.0,2014-06-16,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4459.0,AS00002594,Own,equipment,1000000.0,equity,1000000.0
355,355,900.0,2020-05-12,Other (specify),4459.0,AS00001755,Own,equipment,900.0,equity,900.0
356,356,900.0,2020-05-12,Other (specify),4459.0,AS00001755,Own,equipment,900.0,equity,900.0
357,357,70000.0,2021-09-08,Livestock related assets,4459.0,AS00005150,Own,live stock,70000.0,equity,70000.0
358,358,14000.0,2011-05-12,Other (specify),4459.0,AS00001752,Own,equipment,14000.0,equity,14000.0
359,359,14000.0,2011-05-12,Other (specify),4459.0,AS00001752,Own,equipment,14000.0,equity,14000.0
360,360,14000.0,2011-05-12,Other (specify),4459.0,AS00001752,Own,equipment,14000.0,equity,14000.0
361,361,40000.0,2021-10-17,Livestock related assets,4459.0,AS00005499,Own,live stock,40000.0,equity,40000.0
362,362,1200000.0,2014-12-31,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4459.0,AS00007913,Own,equipment,1200000.0,equity,1200000.0
363,363,40000.0,2021-12-31,Livestock related assets,4459.0,AS00008015,Own,live stock,40000.0,equity,40000.0
364,364,300000.0,2013-02-18,Machinery,4460.0,AS00001777,Own,equipment,300000.0,equity,300000.0
365,365,50000.0,2013-10-15,Machinery,4460.0,AS00001778,Own,equipment,50000.0,equity,50000.0
366,366,50000.0,2013-10-15,Machinery,4460.0,AS00001778,Own,equipment,50000.0,equity,50000.0
367,367,3000000.0,2009-04-30,"Building (factory, office, reception…)",4460.0,AS00000982,Own,building,3000000.0,equity,3000000.0
368,368,3000000.0,2009-04-30,Machinery,4460.0,AS00000982,Own,equipment,3000000.0,equity,3000000.0
369,369,11000.0,2001-10-10,Machinery,4462.0,AS00001339,Own,equipment,11000.0,equity,11000.0
370,370,11000.0,2001-10-10,Machinery,4462.0,AS00001339,Own,equipment,11000.0,equity,11000.0
371,371,11000.0,2001-10-10,Machinery,4462.0,AS00001339,Own,equipment,11000.0,equity,11000.0
372,372,11000.0,2001-10-10,Machinery,4462.0,AS00001339,Own,equipment,11000.0,equity,11000.0
373,373,11000.0,2001-10-10,Machinery,4462.0,AS00001339,Own,equipment,11000.0,equity,11000.0
374,374,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
375,375,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
376,376,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
377,377,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
378,378,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
379,379,30000.0,2007-12-11,Machinery,4462.0,AS00001345,Own,equipment,30000.0,equity,30000.0
380,380,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
381,381,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
382,382,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
383,383,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
384,384,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
385,385,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
386,386,175000.0,2006-03-24,Machinery,4462.0,AS00001342,Own,equipment,175000.0,equity,175000.0
387,387,190000.0,2001-12-24,Machinery,4462.0,AS00001338,Own,equipment,190000.0,equity,190000.0
388,388,190000.0,2001-12-24,Machinery,4462.0,AS00001338,Own,equipment,190000.0,equity,190000.0
389,389,190000.0,2001-12-24,Machinery,4462.0,AS00001338,Own,equipment,190000.0,equity,190000.0
390,390,190000.0,2001-12-24,Machinery,4462.0,AS00001338,Own,equipment,190000.0,equity,190000.0
391,391,190000.0,2001-12-24,Machinery,4462.0,AS00001338,Own,equipment,190000.0,equity,190000.0
392,392,60000.0,2012-09-04,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
393,393,60000.0,2012-09-04,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
394,394,60000.0,2012-09-04,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
395,395,60000.0,2012-09-04,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
396,396,60000.0,2012-09-04,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
397,397,60000.0,2004-12-29,Machinery,4462.0,AS00001344,Own,equipment,60000.0,equity,60000.0
398,398,20000.0,2001-02-08,Machinery,4462.0,AS00001341,Own,equipment,20000.0,equity,20000.0
